UserId,ExperimentCondition,ExperimentIteration,level,ZombieKills,neutral,happy,sad,angry,fearful,disgusted,surprised,timesliceStart,timesliceEnd,Adaptation name,Adaptation time,timesliceStart_date,timesliceStart_time,timesliceEnd_date,timesliceEnd_time
13,MFRL-Adaptation,13,4,29,0.5879,0.15706,0.12284,0.05193,0.03954,0.02622,0.01451,"01/08/2026, 2:03:23 PM","01/08/2026, 2:03:24 PM",No.adaptation,,01/08/2026,2:03:23 PM,01/08/2026,2:03:24 PM
13,MFRL-Adaptation,13,4,29,0.58829,0.15712,0.12261,0.05185,0.03984,0.02638,0.01391,"01/08/2026, 2:03:24 PM","01/08/2026, 2:03:25 PM",No.adaptation,,01/08/2026,2:03:24 PM,01/08/2026,2:03:25 PM
13,MFRL-Adaptation,13,4,29,0.58974,0.15647,0.12258,0.05193,0.03925,0.02626,0.01377,"01/08/2026, 2:03:25 PM","01/08/2026, 2:03:26 PM",No.adaptation,,01/08/2026,2:03:25 PM,01/08/2026,2:03:26 PM
13,MFRL-Adaptation,13,4,29,0.58982,0.15613,0.12241,0.05197,0.03955,0.0265,0.01362,"01/08/2026, 2:03:26 PM","01/08/2026, 2:03:27 PM",No.adaptation,,01/08/2026,2:03:26 PM,01/08/2026,2:03:27 PM
13,MFRL-Adaptation,13,4,29,0.58973,0.15614,0.12234,0.05182,0.03999,0.02679,0.01319,"01/08/2026, 2:03:27 PM","01/08/2026, 2:03:28 PM",No.adaptation,,01/08/2026,2:03:27 PM,01/08/2026,2:03:28 PM
13,MFRL-Adaptation,13,4,29,0.58885,0.1555,0.12229,0.05194,0.04013,0.02693,0.01436,"01/08/2026, 2:03:28 PM","01/08/2026, 2:03:29 PM",No.adaptation,,01/08/2026,2:03:28 PM,01/08/2026,2:03:29 PM
13,MFRL-Adaptation,13,4,29,0.58733,0.15549,0.12267,0.0524,0.0404,0.02726,0.01445,"01/08/2026, 2:03:29 PM","01/08/2026, 2:03:30 PM",No.adaptation,,01/08/2026,2:03:29 PM,01/08/2026,2:03:30 PM
13,MFRL-Adaptation,13,4,29,0.58765,0.1554,0.12249,0.05387,0.03979,0.02708,0.01372,"01/08/2026, 2:03:30 PM","01/08/2026, 2:03:31 PM",No.adaptation,,01/08/2026,2:03:30 PM,01/08/2026,2:03:31 PM
13,MFRL-Adaptation,13,4,29,0.5882,0.15539,0.12214,0.05376,0.0398,0.0271,0.01361,"01/08/2026, 2:03:31 PM","01/08/2026, 2:03:33 PM",No.adaptation,,01/08/2026,2:03:31 PM,01/08/2026,2:03:33 PM
13,MFRL-Adaptation,13,4,29,0.58721,0.15481,0.12269,0.05429,0.04007,0.0278,0.01313,"01/08/2026, 2:03:33 PM","01/08/2026, 2:03:34 PM",No.adaptation,,01/08/2026,2:03:33 PM,01/08/2026,2:03:34 PM
13,MFRL-Adaptation,13,4,29,0.58693,0.15469,0.12286,0.05394,0.04014,0.02769,0.01375,"01/08/2026, 2:03:34 PM","01/08/2026, 2:03:35 PM",No.adaptation,,01/08/2026,2:03:34 PM,01/08/2026,2:03:35 PM
13,MFRL-Adaptation,13,4,29,0.58726,0.15453,0.12248,0.05454,0.04012,0.0274,0.01367,"01/08/2026, 2:03:35 PM","01/08/2026, 2:03:36 PM",No.adaptation,,01/08/2026,2:03:35 PM,01/08/2026,2:03:36 PM
13,MFRL-Adaptation,13,4,29,0.58848,0.15385,0.12255,0.05378,0.04032,0.02806,0.01296,"01/08/2026, 2:03:36 PM","01/08/2026, 2:03:37 PM",No.adaptation,,01/08/2026,2:03:36 PM,01/08/2026,2:03:37 PM
13,MFRL-Adaptation,13,4,29,0.59002,0.15344,0.12287,0.05355,0.03995,0.02784,0.01233,"01/08/2026, 2:03:37 PM","01/08/2026, 2:03:38 PM",No.adaptation,,01/08/2026,2:03:37 PM,01/08/2026,2:03:38 PM
13,MFRL-Adaptation,13,4,29,0.59093,0.15365,0.12223,0.05297,0.03928,0.02867,0.01227,"01/08/2026, 2:03:38 PM","01/08/2026, 2:03:39 PM",No.adaptation,,01/08/2026,2:03:38 PM,01/08/2026,2:03:39 PM
13,MFRL-Adaptation,13,4,29,0.59219,0.15316,0.12236,0.05343,0.03891,0.02806,0.01189,"01/08/2026, 2:03:39 PM","01/08/2026, 2:03:40 PM",No.adaptation,,01/08/2026,2:03:39 PM,01/08/2026,2:03:40 PM
13,MFRL-Adaptation,13,4,29,0.59191,0.15264,0.12228,0.05364,0.03861,0.02817,0.01275,"01/08/2026, 2:03:40 PM","01/08/2026, 2:03:41 PM",No.adaptation,,01/08/2026,2:03:40 PM,01/08/2026,2:03:41 PM
13,MFRL-Adaptation,13,4,29,0.59128,0.15176,0.12262,0.0536,0.03889,0.02822,0.01363,"01/08/2026, 2:03:41 PM","01/08/2026, 2:03:42 PM",No.adaptation,,01/08/2026,2:03:41 PM,01/08/2026,2:03:42 PM
13,MFRL-Adaptation,13,4,29,0.59146,0.15092,0.12233,0.05399,0.03875,0.02887,0.01368,"01/08/2026, 2:03:42 PM","01/08/2026, 2:03:44 PM",No.adaptation,,01/08/2026,2:03:42 PM,01/08/2026,2:03:44 PM
13,MFRL-Adaptation,13,4,29,0.59096,0.1512,0.12229,0.05393,0.03868,0.02863,0.01431,"01/08/2026, 2:03:44 PM","01/08/2026, 2:03:45 PM",No.adaptation,,01/08/2026,2:03:44 PM,01/08/2026,2:03:45 PM
13,MFRL-Adaptation,13,4,29,0.55785,0.19057,0.11909,0.05344,0.03687,0.02835,0.01383,"01/08/2026, 2:03:45 PM","01/08/2026, 2:03:46 PM",Actions.Easy,"01/08/2026, 2:03:45 PM",01/08/2026,2:03:45 PM,01/08/2026,2:03:46 PM
13,MFRL-Adaptation,13,4,29,0.5583,0.19023,0.11936,0.05324,0.03679,0.0287,0.01338,"01/08/2026, 2:03:46 PM","01/08/2026, 2:03:47 PM",No.adaptation,,01/08/2026,2:03:46 PM,01/08/2026,2:03:47 PM
13,MFRL-Adaptation,13,4,29,0.55986,0.18994,0.11943,0.05272,0.03714,0.02862,0.01229,"01/08/2026, 2:03:47 PM","01/08/2026, 2:03:48 PM",No.adaptation,,01/08/2026,2:03:47 PM,01/08/2026,2:03:48 PM
13,MFRL-Adaptation,13,4,29,0.56012,0.1899,0.11995,0.05268,0.03717,0.02763,0.01255,"01/08/2026, 2:03:48 PM","01/08/2026, 2:03:49 PM",No.adaptation,,01/08/2026,2:03:48 PM,01/08/2026,2:03:49 PM
13,MFRL-Adaptation,13,4,29,0.56032,0.18998,0.11973,0.05249,0.03751,0.0277,0.01227,"01/08/2026, 2:03:49 PM","01/08/2026, 2:03:50 PM",No.adaptation,,01/08/2026,2:03:49 PM,01/08/2026,2:03:50 PM
13,MFRL-Adaptation,13,4,29,0.56161,0.19005,0.11911,0.05211,0.03722,0.02811,0.01179,"01/08/2026, 2:03:50 PM","01/08/2026, 2:03:51 PM",No.adaptation,,01/08/2026,2:03:50 PM,01/08/2026,2:03:51 PM
13,MFRL-Adaptation,13,4,29,0.56104,0.18999,0.11931,0.05249,0.03826,0.02739,0.01152,"01/08/2026, 2:03:51 PM","01/08/2026, 2:03:52 PM",No.adaptation,,01/08/2026,2:03:51 PM,01/08/2026,2:03:52 PM
13,MFRL-Adaptation,13,4,29,0.56025,0.19055,0.11856,0.05317,0.03912,0.02732,0.01103,"01/08/2026, 2:03:52 PM","01/08/2026, 2:03:53 PM",No.adaptation,,01/08/2026,2:03:52 PM,01/08/2026,2:03:53 PM
13,MFRL-Adaptation,13,4,29,0.56182,0.19135,0.1188,0.05257,0.03766,0.02716,0.01064,"01/08/2026, 2:03:53 PM","01/08/2026, 2:03:55 PM",No.adaptation,,01/08/2026,2:03:53 PM,01/08/2026,2:03:55 PM
13,MFRL-Adaptation,13,4,29,0.56343,0.19099,0.11862,0.05274,0.03715,0.02701,0.01006,"01/08/2026, 2:03:55 PM","01/08/2026, 2:03:56 PM",No.adaptation,,01/08/2026,2:03:55 PM,01/08/2026,2:03:56 PM
13,MFRL-Adaptation,13,4,29,0.5633,0.1919,0.11874,0.05305,0.03644,0.02679,0.00978,"01/08/2026, 2:03:56 PM","01/08/2026, 2:03:57 PM",No.adaptation,,01/08/2026,2:03:56 PM,01/08/2026,2:03:57 PM
13,MFRL-Adaptation,13,4,29,0.56359,0.1922,0.11861,0.05357,0.03638,0.02697,0.00868,"01/08/2026, 2:03:57 PM","01/08/2026, 2:03:58 PM",No.adaptation,,01/08/2026,2:03:57 PM,01/08/2026,2:03:58 PM
13,MFRL-Adaptation,13,4,29,0.56243,0.19231,0.11923,0.05339,0.03658,0.02695,0.00911,"01/08/2026, 2:03:58 PM","01/08/2026, 2:03:59 PM",No.adaptation,,01/08/2026,2:03:58 PM,01/08/2026,2:03:59 PM
13,MFRL-Adaptation,13,4,29,0.56224,0.19213,0.11934,0.05334,0.03664,0.02703,0.00928,"01/08/2026, 2:03:59 PM","01/08/2026, 2:04:00 PM",No.adaptation,,01/08/2026,2:03:59 PM,01/08/2026,2:04:00 PM
13,MFRL-Adaptation,13,4,29,0.5628,0.1923,0.1192,0.05366,0.03681,0.02618,0.00905,"01/08/2026, 2:04:00 PM","01/08/2026, 2:04:01 PM",No.adaptation,,01/08/2026,2:04:00 PM,01/08/2026,2:04:01 PM
13,MFRL-Adaptation,13,4,29,0.56403,0.19189,0.11894,0.05451,0.03574,0.02693,0.00796,"01/08/2026, 2:04:01 PM","01/08/2026, 2:04:02 PM",No.adaptation,,01/08/2026,2:04:01 PM,01/08/2026,2:04:02 PM
13,MFRL-Adaptation,13,4,29,0.56265,0.19168,0.119,0.0549,0.03648,0.02673,0.00856,"01/08/2026, 2:04:02 PM","01/08/2026, 2:04:03 PM",No.adaptation,,01/08/2026,2:04:02 PM,01/08/2026,2:04:03 PM
13,MFRL-Adaptation,13,4,29,0.56255,0.19212,0.11923,0.05476,0.03652,0.02615,0.00867,"01/08/2026, 2:04:03 PM","01/08/2026, 2:04:04 PM",No.adaptation,,01/08/2026,2:04:03 PM,01/08/2026,2:04:04 PM
13,MFRL-Adaptation,13,4,29,0.56303,0.19243,0.11875,0.0544,0.03726,0.02582,0.00831,"01/08/2026, 2:04:04 PM","01/08/2026, 2:04:06 PM",No.adaptation,,01/08/2026,2:04:04 PM,01/08/2026,2:04:06 PM
13,MFRL-Adaptation,13,4,29,0.56285,0.19208,0.11909,0.05468,0.03681,0.02598,0.00851,"01/08/2026, 2:04:06 PM","01/08/2026, 2:04:07 PM",No.adaptation,,01/08/2026,2:04:06 PM,01/08/2026,2:04:07 PM
13,MFRL-Adaptation,13,4,29,0.56333,0.1925,0.11916,0.05461,0.03571,0.02572,0.00897,"01/08/2026, 2:04:07 PM","01/08/2026, 2:04:08 PM",No.adaptation,,01/08/2026,2:04:07 PM,01/08/2026,2:04:08 PM
13,MFRL-Adaptation,13,4,29,0.56489,0.19275,0.11895,0.05319,0.03595,0.02518,0.00909,"01/08/2026, 2:04:08 PM","01/08/2026, 2:04:09 PM",No.adaptation,,01/08/2026,2:04:08 PM,01/08/2026,2:04:09 PM
13,MFRL-Adaptation,13,4,29,0.56464,0.19196,0.11836,0.05376,0.03618,0.02542,0.00968,"01/08/2026, 2:04:09 PM","01/08/2026, 2:04:10 PM",No.adaptation,,01/08/2026,2:04:09 PM,01/08/2026,2:04:10 PM
13,MFRL-Adaptation,13,4,29,0.56409,0.19227,0.11918,0.05405,0.03586,0.02572,0.00883,"01/08/2026, 2:04:10 PM","01/08/2026, 2:04:11 PM",No.adaptation,,01/08/2026,2:04:10 PM,01/08/2026,2:04:11 PM
13,MFRL-Adaptation,13,4,29,0.56323,0.19248,0.11903,0.05456,0.03632,0.02522,0.00916,"01/08/2026, 2:04:11 PM","01/08/2026, 2:04:12 PM",No.adaptation,,01/08/2026,2:04:11 PM,01/08/2026,2:04:12 PM
13,MFRL-Adaptation,13,4,29,0.56429,0.19189,0.11881,0.05423,0.03657,0.02499,0.00922,"01/08/2026, 2:04:12 PM","01/08/2026, 2:04:13 PM",No.adaptation,,01/08/2026,2:04:12 PM,01/08/2026,2:04:13 PM
13,MFRL-Adaptation,13,4,29,0.56398,0.19232,0.11907,0.05524,0.0369,0.0237,0.00879,"01/08/2026, 2:04:13 PM","01/08/2026, 2:04:14 PM",No.adaptation,,01/08/2026,2:04:13 PM,01/08/2026,2:04:14 PM
13,MFRL-Adaptation,13,4,29,0.56294,0.19267,0.11907,0.05537,0.03698,0.02365,0.00931,"01/08/2026, 2:04:14 PM","01/08/2026, 2:04:15 PM",No.adaptation,,01/08/2026,2:04:14 PM,01/08/2026,2:04:15 PM
13,MFRL-Adaptation,13,4,29,0.56321,0.1929,0.11901,0.05603,0.03681,0.02277,0.00927,"01/08/2026, 2:04:15 PM","01/08/2026, 2:04:17 PM",No.adaptation,,01/08/2026,2:04:15 PM,01/08/2026,2:04:17 PM
13,MFRL-Adaptation,13,4,29,0.56341,0.1933,0.11879,0.05612,0.03739,0.02201,0.00898,"01/08/2026, 2:04:17 PM","01/08/2026, 2:04:18 PM",No.adaptation,,01/08/2026,2:04:17 PM,01/08/2026,2:04:18 PM
13,MFRL-Adaptation,13,4,29,0.51644,0.2544,0.11326,0.05209,0.03557,0.02,0.00824,"01/08/2026, 2:04:18 PM","01/08/2026, 2:04:19 PM",Actions.Colorgreen,"01/08/2026, 2:04:18 PM",01/08/2026,2:04:18 PM,01/08/2026,2:04:19 PM
13,MFRL-Adaptation,13,4,29,0.5165,0.25478,0.11295,0.05198,0.03549,0.0202,0.0081,"01/08/2026, 2:04:19 PM","01/08/2026, 2:04:20 PM",No.adaptation,,01/08/2026,2:04:19 PM,01/08/2026,2:04:20 PM
13,MFRL-Adaptation,13,4,29,0.51669,0.25507,0.11304,0.05195,0.03582,0.01947,0.00796,"01/08/2026, 2:04:20 PM","01/08/2026, 2:04:21 PM",No.adaptation,,01/08/2026,2:04:20 PM,01/08/2026,2:04:21 PM
13,MFRL-Adaptation,13,4,29,0.51674,0.25594,0.11319,0.05115,0.03595,0.01875,0.00828,"01/08/2026, 2:04:21 PM","01/08/2026, 2:04:22 PM",No.adaptation,,01/08/2026,2:04:21 PM,01/08/2026,2:04:22 PM
13,MFRL-Adaptation,13,4,29,0.51761,0.25664,0.11382,0.05031,0.03544,0.0182,0.00798,"01/08/2026, 2:04:22 PM","01/08/2026, 2:04:23 PM",No.adaptation,,01/08/2026,2:04:22 PM,01/08/2026,2:04:23 PM
13,MFRL-Adaptation,13,4,29,0.51672,0.25617,0.11415,0.05056,0.03575,0.01804,0.00861,"01/08/2026, 2:04:23 PM","01/08/2026, 2:04:24 PM",No.adaptation,,01/08/2026,2:04:23 PM,01/08/2026,2:04:24 PM
13,MFRL-Adaptation,13,4,29,0.51659,0.25649,0.11332,0.05067,0.03654,0.01781,0.00858,"01/08/2026, 2:04:24 PM","01/08/2026, 2:04:25 PM",No.adaptation,,01/08/2026,2:04:24 PM,01/08/2026,2:04:25 PM
13,MFRL-Adaptation,13,4,29,0.51561,0.25687,0.11435,0.0511,0.03583,0.0176,0.00864,"01/08/2026, 2:04:25 PM","01/08/2026, 2:04:26 PM",No.adaptation,,01/08/2026,2:04:25 PM,01/08/2026,2:04:26 PM
13,MFRL-Adaptation,13,4,29,0.51551,0.25664,0.11542,0.05019,0.03567,0.01741,0.00916,"01/08/2026, 2:04:26 PM","01/08/2026, 2:04:28 PM",No.adaptation,,01/08/2026,2:04:26 PM,01/08/2026,2:04:28 PM
13,MFRL-Adaptation,13,4,29,0.51599,0.25742,0.11537,0.04958,0.0355,0.01745,0.00869,"01/08/2026, 2:04:28 PM","01/08/2026, 2:04:29 PM",No.adaptation,,01/08/2026,2:04:28 PM,01/08/2026,2:04:29 PM
13,MFRL-Adaptation,13,4,29,0.51609,0.25834,0.11505,0.04949,0.03513,0.0172,0.0087,"01/08/2026, 2:04:29 PM","01/08/2026, 2:04:30 PM",No.adaptation,,01/08/2026,2:04:29 PM,01/08/2026,2:04:30 PM
13,MFRL-Adaptation,13,4,29,0.51577,0.25859,0.11501,0.05036,0.0353,0.01657,0.0084,"01/08/2026, 2:04:30 PM","01/08/2026, 2:04:31 PM",No.adaptation,,01/08/2026,2:04:30 PM,01/08/2026,2:04:31 PM
13,MFRL-Adaptation,13,4,29,0.51581,0.25821,0.1143,0.05022,0.03604,0.017,0.00842,"01/08/2026, 2:04:31 PM","01/08/2026, 2:04:32 PM",No.adaptation,,01/08/2026,2:04:31 PM,01/08/2026,2:04:32 PM
13,MFRL-Adaptation,13,4,29,0.51648,0.25805,0.11424,0.04983,0.03564,0.01738,0.00838,"01/08/2026, 2:04:32 PM","01/08/2026, 2:04:33 PM",No.adaptation,,01/08/2026,2:04:32 PM,01/08/2026,2:04:33 PM
13,MFRL-Adaptation,13,4,29,0.51721,0.25841,0.11409,0.04912,0.03481,0.01714,0.00922,"01/08/2026, 2:04:33 PM","01/08/2026, 2:04:34 PM",No.adaptation,,01/08/2026,2:04:33 PM,01/08/2026,2:04:34 PM
13,MFRL-Adaptation,13,4,29,0.51771,0.25819,0.11452,0.04939,0.03491,0.01658,0.0087,"01/08/2026, 2:04:34 PM","01/08/2026, 2:04:35 PM",No.adaptation,,01/08/2026,2:04:34 PM,01/08/2026,2:04:35 PM
13,MFRL-Adaptation,13,4,29,0.51807,0.2578,0.11505,0.04908,0.03498,0.01625,0.00877,"01/08/2026, 2:04:35 PM","01/08/2026, 2:04:36 PM",No.adaptation,,01/08/2026,2:04:35 PM,01/08/2026,2:04:36 PM
13,MFRL-Adaptation,13,4,29,0.51822,0.25731,0.11446,0.04926,0.03527,0.01652,0.00896,"01/08/2026, 2:04:36 PM","01/08/2026, 2:04:37 PM",No.adaptation,,01/08/2026,2:04:36 PM,01/08/2026,2:04:37 PM
13,MFRL-Adaptation,13,4,29,0.51853,0.257,0.11344,0.04927,0.03581,0.01716,0.00879,"01/08/2026, 2:04:37 PM","01/08/2026, 2:04:39 PM",No.adaptation,,01/08/2026,2:04:37 PM,01/08/2026,2:04:39 PM
13,MFRL-Adaptation,13,4,29,0.518,0.25604,0.11367,0.04985,0.03615,0.01753,0.00876,"01/08/2026, 2:04:39 PM","01/08/2026, 2:04:40 PM",No.adaptation,,01/08/2026,2:04:39 PM,01/08/2026,2:04:40 PM
13,MFRL-Adaptation,13,4,29,0.51817,0.25545,0.11337,0.05024,0.03711,0.01773,0.00793,"01/08/2026, 2:04:40 PM","01/08/2026, 2:04:41 PM",No.adaptation,,01/08/2026,2:04:40 PM,01/08/2026,2:04:41 PM
13,MFRL-Adaptation,13,4,29,0.51939,0.2569,0.11256,0.0501,0.0361,0.01744,0.00751,"01/08/2026, 2:04:41 PM","01/08/2026, 2:04:42 PM",No.adaptation,,01/08/2026,2:04:41 PM,01/08/2026,2:04:42 PM
13,MFRL-Adaptation,13,4,29,0.51933,0.2564,0.11256,0.05064,0.03585,0.01732,0.0079,"01/08/2026, 2:04:42 PM","01/08/2026, 2:04:43 PM",No.adaptation,,01/08/2026,2:04:42 PM,01/08/2026,2:04:43 PM
13,MFRL-Adaptation,13,4,29,0.5205,0.25622,0.11221,0.05053,0.03502,0.01747,0.00805,"01/08/2026, 2:04:43 PM","01/08/2026, 2:04:44 PM",No.adaptation,,01/08/2026,2:04:43 PM,01/08/2026,2:04:44 PM
13,MFRL-Adaptation,13,4,29,0.51961,0.25594,0.11274,0.05038,0.03531,0.01674,0.00928,"01/08/2026, 2:04:44 PM","01/08/2026, 2:04:45 PM",No.adaptation,,01/08/2026,2:04:44 PM,01/08/2026,2:04:45 PM
13,MFRL-Adaptation,13,4,29,0.52048,0.25646,0.11247,0.04978,0.03507,0.0169,0.00884,"01/08/2026, 2:04:45 PM","01/08/2026, 2:04:46 PM",No.adaptation,,01/08/2026,2:04:45 PM,01/08/2026,2:04:46 PM
13,MFRL-Adaptation,13,4,29,0.52039,0.25602,0.11211,0.04985,0.03546,0.01733,0.00884,"01/08/2026, 2:04:46 PM","01/08/2026, 2:04:47 PM",No.adaptation,,01/08/2026,2:04:46 PM,01/08/2026,2:04:47 PM
13,MFRL-Adaptation,13,4,29,0.5206,0.25601,0.11282,0.04909,0.03572,0.01696,0.0088,"01/08/2026, 2:04:47 PM","01/08/2026, 2:04:48 PM",No.adaptation,,01/08/2026,2:04:47 PM,01/08/2026,2:04:48 PM
13,MFRL-Adaptation,13,4,29,0.52136,0.25657,0.11232,0.04906,0.03578,0.01608,0.00883,"01/08/2026, 2:04:48 PM","01/08/2026, 2:04:50 PM",No.adaptation,,01/08/2026,2:04:48 PM,01/08/2026,2:04:50 PM
13,MFRL-Adaptation,13,4,29,0.52063,0.25622,0.11314,0.04929,0.03478,0.0168,0.00914,"01/08/2026, 2:04:50 PM","01/08/2026, 2:04:51 PM",No.adaptation,,01/08/2026,2:04:50 PM,01/08/2026,2:04:51 PM
13,MFRL-Adaptation,13,4,29,0.53096,0.23887,0.11761,0.05122,0.03514,0.01679,0.00941,"01/08/2026, 2:04:51 PM","01/08/2026, 2:04:52 PM",Actions.PopupHidden,"01/08/2026, 2:04:51 PM",01/08/2026,2:04:51 PM,01/08/2026,2:04:52 PM
13,MFRL-Adaptation,13,4,29,0.5302,0.23892,0.11764,0.05074,0.03599,0.01748,0.00902,"01/08/2026, 2:04:52 PM","01/08/2026, 2:04:53 PM",No.adaptation,,01/08/2026,2:04:52 PM,01/08/2026,2:04:53 PM
13,MFRL-Adaptation,13,4,29,0.52958,0.23952,0.11764,0.05052,0.03645,0.01744,0.00885,"01/08/2026, 2:04:53 PM","01/08/2026, 2:04:54 PM",No.adaptation,,01/08/2026,2:04:53 PM,01/08/2026,2:04:54 PM
13,MFRL-Adaptation,13,4,29,0.5289,0.2389,0.11813,0.051,0.03677,0.01758,0.00872,"01/08/2026, 2:04:54 PM","01/08/2026, 2:04:55 PM",No.adaptation,,01/08/2026,2:04:54 PM,01/08/2026,2:04:55 PM
13,MFRL-Adaptation,13,4,29,0.529,0.23939,0.11832,0.05099,0.03667,0.01703,0.0086,"01/08/2026, 2:04:55 PM","01/08/2026, 2:04:56 PM",No.adaptation,,01/08/2026,2:04:55 PM,01/08/2026,2:04:56 PM
13,MFRL-Adaptation,13,4,29,0.52854,0.23995,0.11874,0.05148,0.03616,0.01723,0.0079,"01/08/2026, 2:04:56 PM","01/08/2026, 2:04:57 PM",No.adaptation,,01/08/2026,2:04:56 PM,01/08/2026,2:04:57 PM
13,MFRL-Adaptation,13,4,29,0.52908,0.23999,0.11867,0.05161,0.0358,0.01721,0.00764,"01/08/2026, 2:04:57 PM","01/08/2026, 2:04:58 PM",No.adaptation,,01/08/2026,2:04:57 PM,01/08/2026,2:04:58 PM
13,MFRL-Adaptation,13,4,29,0.5299,0.23939,0.11951,0.05136,0.03585,0.01731,0.00668,"01/08/2026, 2:04:58 PM","01/08/2026, 2:04:59 PM",No.adaptation,,01/08/2026,2:04:58 PM,01/08/2026,2:04:59 PM
13,MFRL-Adaptation,13,4,29,0.52977,0.23972,0.11815,0.05179,0.03586,0.01756,0.00715,"01/08/2026, 2:04:59 PM","01/08/2026, 2:05:01 PM",No.adaptation,,01/08/2026,2:04:59 PM,01/08/2026,2:05:01 PM
13,MFRL-Adaptation,13,4,29,0.52973,0.24037,0.11859,0.05138,0.03601,0.01688,0.00704,"01/08/2026, 2:05:01 PM","01/08/2026, 2:05:02 PM",No.adaptation,,01/08/2026,2:05:01 PM,01/08/2026,2:05:02 PM
13,MFRL-Adaptation,13,4,29,0.52905,0.24059,0.11852,0.05124,0.03682,0.01658,0.0072,"01/08/2026, 2:05:02 PM","01/08/2026, 2:05:03 PM",No.adaptation,,01/08/2026,2:05:02 PM,01/08/2026,2:05:03 PM
13,MFRL-Adaptation,13,4,29,0.5297,0.24101,0.11847,0.05099,0.0363,0.01624,0.00729,"01/08/2026, 2:05:03 PM","01/08/2026, 2:05:04 PM",No.adaptation,,01/08/2026,2:05:03 PM,01/08/2026,2:05:04 PM
13,MFRL-Adaptation,13,4,29,0.53013,0.24139,0.11818,0.05135,0.03636,0.01624,0.00635,"01/08/2026, 2:05:04 PM","01/08/2026, 2:05:05 PM",No.adaptation,,01/08/2026,2:05:04 PM,01/08/2026,2:05:05 PM
13,MFRL-Adaptation,13,4,29,0.52958,0.24196,0.11826,0.05136,0.03558,0.01639,0.00687,"01/08/2026, 2:05:05 PM","01/08/2026, 2:05:06 PM",No.adaptation,,01/08/2026,2:05:05 PM,01/08/2026,2:05:06 PM
13,MFRL-Adaptation,13,4,29,0.52966,0.24154,0.11804,0.05186,0.03586,0.01666,0.00638,"01/08/2026, 2:05:06 PM","01/08/2026, 2:05:07 PM",No.adaptation,,01/08/2026,2:05:06 PM,01/08/2026,2:05:07 PM
13,MFRL-Adaptation,13,4,29,0.5288,0.24183,0.1182,0.05252,0.03623,0.01637,0.00605,"01/08/2026, 2:05:07 PM","01/08/2026, 2:05:08 PM",No.adaptation,,01/08/2026,2:05:07 PM,01/08/2026,2:05:08 PM
14,MFRL-Adaptation,14,8,60,0.7065,0.08401,0.04141,0.01143,0.0205,0.08436,0.05179,"01/09/2026, 4:20:29 PM","01/09/2026, 4:20:30 PM",No.adaptation,,01/09/2026,4:20:29 PM,01/09/2026,4:20:30 PM
14,MFRL-Adaptation,14,8,60,0.70652,0.08418,0.04139,0.01163,0.01995,0.0842,0.05213,"01/09/2026, 4:20:30 PM","01/09/2026, 4:20:31 PM",No.adaptation,,01/09/2026,4:20:30 PM,01/09/2026,4:20:31 PM
14,MFRL-Adaptation,14,8,60,0.70649,0.08456,0.04111,0.01162,0.0202,0.08391,0.05211,"01/09/2026, 4:20:31 PM","01/09/2026, 4:20:32 PM",No.adaptation,,01/09/2026,4:20:31 PM,01/09/2026,4:20:32 PM
14,MFRL-Adaptation,14,8,60,0.70537,0.08416,0.04182,0.01227,0.02028,0.0838,0.0523,"01/09/2026, 4:20:32 PM","01/09/2026, 4:20:33 PM",No.adaptation,,01/09/2026,4:20:32 PM,01/09/2026,4:20:33 PM
14,MFRL-Adaptation,14,8,60,0.70556,0.08487,0.04044,0.01235,0.01955,0.08426,0.05297,"01/09/2026, 4:20:33 PM","01/09/2026, 4:20:34 PM",No.adaptation,,01/09/2026,4:20:33 PM,01/09/2026,4:20:34 PM
14,MFRL-Adaptation,14,8,60,0.70536,0.0852,0.04059,0.01215,0.01939,0.08437,0.05294,"01/09/2026, 4:20:34 PM","01/09/2026, 4:20:35 PM",No.adaptation,,01/09/2026,4:20:34 PM,01/09/2026,4:20:35 PM
14,MFRL-Adaptation,14,8,60,0.70641,0.08532,0.04035,0.01147,0.0201,0.08345,0.0529,"01/09/2026, 4:20:35 PM","01/09/2026, 4:20:36 PM",No.adaptation,,01/09/2026,4:20:35 PM,01/09/2026,4:20:36 PM
14,MFRL-Adaptation,14,8,60,0.70699,0.08513,0.03974,0.01105,0.02109,0.08352,0.05248,"01/09/2026, 4:20:36 PM","01/09/2026, 4:20:37 PM",No.adaptation,,01/09/2026,4:20:36 PM,01/09/2026,4:20:37 PM
14,MFRL-Adaptation,14,8,60,0.707,0.08488,0.03945,0.01114,0.02147,0.08403,0.05203,"01/09/2026, 4:20:37 PM","01/09/2026, 4:20:39 PM",No.adaptation,,01/09/2026,4:20:37 PM,01/09/2026,4:20:39 PM
14,MFRL-Adaptation,14,8,60,0.70784,0.085,0.03926,0.01054,0.0215,0.08369,0.05217,"01/09/2026, 4:20:39 PM","01/09/2026, 4:20:40 PM",No.adaptation,,01/09/2026,4:20:39 PM,01/09/2026,4:20:40 PM
14,MFRL-Adaptation,14,8,60,0.70816,0.0842,0.03931,0.01124,0.02159,0.08332,0.05218,"01/09/2026, 4:20:40 PM","01/09/2026, 4:20:41 PM",No.adaptation,,01/09/2026,4:20:40 PM,01/09/2026,4:20:41 PM
